"feat1","feat2","feat3","feat4","feat5","feat6","feat7","feat8","feat9","feat10","feat11","feat12","feat13"
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.900339663029,-0.899024605751,-0.883841991425,0.868037998676,-0.86639213562,-0.961357235909,-0.857512533665,-0.854756772518,0.919210910797,-0.963778793812,0.863950371742,0.125889196992,0.929656684399
0.964335203171,-0.855813145638,-0.378042340279,0.972795546055,-0.43774163723,-0.901431381702,0.919350087643,-0.932034373283,0.529272854328,-0.970036506653,0.905761122704,0.926268517971,0.906624138355
0.964335203171,-0.855813145638,-0.378042340279,0.972795546055,-0.43774163723,-0.901431381702,0.919350087643,-0.932034373283,0.529272854328,-0.970036506653,0.905761122704,0.926268517971,0.906624138355
0.964335203171,-0.855813145638,-0.378042340279,0.972795546055,-0.43774163723,-0.901431381702,0.919350087643,-0.932034373283,0.529272854328,-0.970036506653,0.905761122704,0.926268517971,0.906624138355
0.964335203171,-0.855813145638,-0.378042340279,0.972795546055,-0.43774163723,-0.901431381702,0.919350087643,-0.932034373283,0.529272854328,-0.970036506653,0.905761122704,0.926268517971,0.906624138355
