"feat1","feat2","feat3","feat4","feat5","feat6","feat7","feat8","feat9"
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
-0.929494202137,0.924551546574,-0.918981432915,-0.887490987778,0.926985681057,-0.921099901199,-0.939746975899,-0.908440470695,-0.901727437973
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.862200438976,-0.943143367767,-0.023048132658,-0.959889113903,0.873223364353,0.990145206451,0.853592991829,-0.9149710536,-0.940601289272
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
0.919777929783,0.928562879562,0.880410969257,0.914997398853,0.890596210957,-0.903251111507,-0.950615763664,-0.932809412479,-0.959429144859
-0.767884373665,0.865411579609,0.879637300968,-0.904622197151,0.932806611061,0.88664662838,0.939444005489,-0.830173552036,-0.88470518589
